No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
39, 5yjdA, 0.5689, 4.05, 0.062, 186, 97, STRUCTURAL INSIGHTS INTO THE CRISPR-CAS-ASSOCIATED RIBONUCLEASE ACTIVITY OF STAPHYLOCOCCUS EPIDERMIDIS CSM3 
40, 6ifzG, 0.5687, 3.81, 0.112, 217, 98, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR2-SSDNA COMPLEX 
41, 5yjdB, 0.5687, 3.76, 0.082, 182, 97, STRUCTURAL INSIGHTS INTO THE CRISPR-CAS-ASSOCIATED RIBONUCLEASE ACTIVITY OF STAPHYLOCOCCUS EPIDERMIDIS CSM3 
42, 6ifkG, 0.5686, 3.76, 0.112, 217, 98, CRYO-EM STRUCTURE OF TYPE III-A CSM-CTR1 COMPLEX; AMPPNP BOUND 
43, 6ifrG, 0.5682, 3.82, 0.092, 217, 98, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-NTR; ATP BOUND 
44, 4hudE, 0.5675, 3.69, 0.084, 211, 95, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
45, 4hudC, 0.5674, 3.70, 0.084, 211, 95, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
46, 3j2nE, 0.5674, 3.69, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
47, 3j2nC, 0.5674, 3.70, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
48, 3j2mE, 0.5674, 3.69, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
49, 3j2mC, 0.5674, 3.70, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
50, 4hudF, 0.5670, 3.70, 0.084, 211, 95, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
51, 6o7hC, 0.5668, 3.91, 0.093, 278, 97, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN COMPLEX WITH CA4 IN TYPE III-A CRISPR-CAS SYSTEM 
52, 3j2nB, 0.5668, 3.70, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
53, 3j2mB, 0.5668, 3.70, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
54, 4hudB, 0.5667, 3.70, 0.084, 211, 95, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
55, 6nbtA, 0.5655, 3.81, 0.093, 181, 97, CRISPR COMPLEX SUBUNIT CSM3 FROM STAPHYLOCOCCUS EPIDERMIDIS RP62A 
56, 6ig0G, 0.5652, 3.87, 0.111, 217, 99, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR1; ATP BOUND 
57, 4n0lA, 0.5650, 3.66, 0.074, 335, 95, METHANOPYRUS KANDLERI CSM3 CRYSTAL STRUCTURE
58, 3j2nA, 0.5649, 3.71, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
59, 3j2mA, 0.5649, 3.71, 0.084, 211, 95, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
60, 4hudA, 0.5648, 3.71, 0.084, 211, 95, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
61, 6iqwC, 0.5646, 3.94, 0.112, 274, 98, CRYO-EM STRUCTURE OF CSM EFFECTOR COMPLEX 
62, 4hudD, 0.5646, 3.73, 0.094, 211, 96, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
63, 3j2nD, 0.5646, 3.73, 0.094, 211, 96, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
64, 3j2mD, 0.5646, 3.73, 0.094, 211, 96, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
65, 6murC, 0.5644, 3.96, 0.092, 278, 98, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN TYPE III- A CRISPR-CAS SYSTEM 
66, 3j2nF, 0.5643, 3.72, 0.094, 211, 96, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
67, 3j2mF, 0.5643, 3.72, 0.094, 211, 96, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
68, 6nbtB, 0.5639, 3.84, 0.102, 183, 98, CRISPR COMPLEX SUBUNIT CSM3 FROM STAPHYLOCOCCUS EPIDERMIDIS RP62A 
69, 4huhE, 0.5639, 3.71, 0.084, 206, 95, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15 (C- TERMINAL TRUNCATION MUTANT 1-261).
70, 6o7eC, 0.5637, 3.97, 0.092, 278, 98, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN COMPLEX WITH AMPPNP IN TYPE III-A CRISPR-CAS SYSTEM 
71, 4huhA, 0.5636, 3.72, 0.084, 211, 95, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15 (C- TERMINAL TRUNCATION MUTANT 1-261).
72, 6o7hD, 0.5628, 3.90, 0.092, 285, 98, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN COMPLEX WITH CA4 IN TYPE III-A CRISPR-CAS SYSTEM 
73, 4acvB, 0.5624, 3.71, 0.191, 123, 94, LISTERIA MONOCYTOGENES ANTIGEN B
74, 4huhD, 0.5611, 3.74, 0.094, 202, 96, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15 (C- TERMINAL TRUNCATION MUTANT 1-261).
75, 4huhB, 0.5611, 3.74, 0.094, 202, 96, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15 (C- TERMINAL TRUNCATION MUTANT 1-261).
76, 4huhC, 0.5608, 3.74, 0.094, 202, 96, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15 (C- TERMINAL TRUNCATION MUTANT 1-261).
77, 4huhF, 0.5606, 3.75, 0.094, 203, 96, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15 (C- TERMINAL TRUNCATION MUTANT 1-261).
78, 6iqwD, 0.5580, 3.99, 0.101, 271, 99, CRYO-EM STRUCTURE OF CSM EFFECTOR COMPLEX 
79, 6nudE, 0.5578, 3.89, 0.092, 212, 98, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
80, 4acvA, 0.5564, 3.50, 0.169, 119, 89, LISTERIA MONOCYTOGENES ANTIGEN B
81, 6nueP, 0.5547, 3.87, 0.092, 212, 98, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
82, 6mutD, 0.5547, 3.99, 0.112, 267, 98, CRYO-EM STRUCTURE OF TERNARY CSM-CRRNA-TARGET RNA WITH ANTI-TAG SEQUENCE COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
83, 6ifyG, 0.5547, 3.97, 0.101, 217, 99, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR1 
84, 6nudO, 0.5534, 3.93, 0.091, 212, 99, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
85, 6nueC, 0.5529, 3.88, 0.092, 212, 98, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
86, 6nueE, 0.5523, 3.88, 0.082, 212, 98, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
87, 6ae2B, 0.5513, 3.80, 0.054, 180, 92, CRYSTAL STRUCTURE OF CSM3 OF THE TYPE III-A CRISPR-CAS EFFECTOR COMPLEX 
88, 6muuD, 0.5510, 4.05, 0.112, 283, 98, CRYO-EM STRUCTURE OF CSM-CRRNA BINARY COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
89, 6nudN, 0.5505, 3.98, 0.101, 212, 99, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
90, 6ae2A, 0.5504, 3.97, 0.125, 181, 96, CRYSTAL STRUCTURE OF CSM3 OF THE TYPE III-A CRISPR-CAS EFFECTOR COMPLEX 
91, 6nueO, 0.5503, 3.90, 0.092, 212, 98, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
92, 6nueN, 0.5497, 3.89, 0.092, 212, 98, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
93, 6nudC, 0.5455, 3.99, 0.091, 212, 99, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
94, 2gjvA, 0.5437, 3.59, 0.099, 136, 91, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
95, 2gjvE, 0.5423, 3.60, 0.099, 136, 91, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
96, 2gjvC, 0.5404, 3.64, 0.099, 136, 91, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
97, 2gjvD, 0.5378, 3.64, 0.099, 136, 91, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
98, 2l25A, 0.5365, 4.05, 0.085, 141, 94, NP_888769.1
99, 2gjvF, 0.5359, 3.65, 0.110, 136, 91, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
100, 2gjvB, 0.5358, 3.74, 0.098, 136, 92, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
101, 4qtsC, 0.5345, 3.99, 0.083, 186, 96, CRYSTAL STRUCTURE OF CSM3-CSM4 SUBCOMPLEX IN THE TYPE III-A CRISPR-CAS INTERFERENCE COMPLEX
102, 4qtsD, 0.5257, 4.19, 0.082, 174, 97, CRYSTAL STRUCTURE OF CSM3-CSM4 SUBCOMPLEX IN THE TYPE III-A CRISPR-CAS INTERFERENCE COMPLEX
103, 1kkgA, 0.5088, 3.50, 0.083, 108, 84, NMR STRUCTURE OF RIBOSOME-BINDING FACTOR A (RBFA)
104, 3fp0A, 0.5030, 3.89, 0.082, 511, 85, STRUCTURAL AND FUNCTIONAL CHARACTERIZATION OF TRI3 TRICHOTHECENE 15-O-ACETYLTRANSFERASE FROM FUSARIUM SPOROTRICHIOIDES
105, 3fotA, 0.5002, 3.96, 0.102, 505, 88, STRUCTURAL AND FUNCTIONAL CHARACTERIZATION OF TRI3 TRICHOTHECENE 15-O- ACETYLTRANSFERASE FROM FUSARIUM SPOROTRICHIOIDES
