No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
16, 2gjvB, 0.5312, 3.20, 0.075, 136, 80, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
17, 2gjvA, 0.5308, 3.08, 0.089, 136, 79, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
18, 2gjvF, 0.5300, 3.21, 0.075, 136, 80, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
19, 2gjvC, 0.5300, 3.19, 0.075, 136, 80, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
20, 6iqwD, 0.5297, 3.60, 0.092, 271, 87, CRYO-EM STRUCTURE OF CSM EFFECTOR COMPLEX 
21, 2gjvE, 0.5294, 3.20, 0.075, 136, 80, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
22, 6ifzG, 0.5277, 3.46, 0.093, 217, 86, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR2-SSDNA COMPLEX 
23, 6ig0E, 0.5275, 3.34, 0.119, 207, 84, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR1; ATP BOUND 
24, 6musC, 0.5274, 3.61, 0.092, 277, 87, CRYO-EM STRUCTURE OF LARGER CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
25, 6ifyG, 0.5271, 3.63, 0.093, 217, 86, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR1 
26, 6ifrG, 0.5270, 3.53, 0.092, 217, 87, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-NTR; ATP BOUND 
27, 6ifnE, 0.5270, 3.51, 0.105, 219, 86, CRYSTAL STRUCTURE OF TYPE III-A CRISPR CSM COMPLEX 
28, 6ifkE, 0.5267, 3.49, 0.105, 207, 86, CRYO-EM STRUCTURE OF TYPE III-A CSM-CTR1 COMPLEX; AMPPNP BOUND 
29, 6iflF, 0.5260, 3.41, 0.107, 205, 84, CRYO-EM STRUCTURE OF TYPE III-A CSM-NTR COMPLEX 
30, 6muuC, 0.5258, 3.75, 0.091, 276, 88, CRYO-EM STRUCTURE OF CSM-CRRNA BINARY COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
31, 6ig0G, 0.5256, 3.51, 0.105, 217, 86, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR1; ATP BOUND 
32, 6mutC, 0.5250, 3.50, 0.081, 276, 86, CRYO-EM STRUCTURE OF TERNARY CSM-CRRNA-TARGET RNA WITH ANTI-TAG SEQUENCE COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
33, 6iqwC, 0.5249, 3.61, 0.103, 274, 87, CRYO-EM STRUCTURE OF CSM EFFECTOR COMPLEX 
34, 6ifzE, 0.5249, 3.35, 0.119, 207, 84, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-CTR2-SSDNA COMPLEX 
35, 6nudP, 0.5239, 3.56, 0.105, 212, 86, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
36, 6o7hC, 0.5234, 3.67, 0.103, 278, 87, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN COMPLEX WITH CA4 IN TYPE III-A CRISPR-CAS SYSTEM 
37, 6ifnG, 0.5233, 3.53, 0.092, 220, 87, CRYSTAL STRUCTURE OF TYPE III-A CRISPR CSM COMPLEX 
38, 6o7eC, 0.5227, 3.67, 0.092, 278, 87, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN COMPLEX WITH AMPPNP IN TYPE III-A CRISPR-CAS SYSTEM 
39, 6o7iC, 0.5226, 3.67, 0.103, 275, 87, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY BIGGER COMPLEX IN COMPLEX WITH CA4 IN TYPE III-A CRISPR-CAS SYSTEM 
40, 6o7iD, 0.5223, 3.67, 0.092, 272, 87, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY BIGGER COMPLEX IN COMPLEX WITH CA4 IN TYPE III-A CRISPR-CAS SYSTEM 
41, 6murC, 0.5221, 3.55, 0.093, 278, 86, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN TYPE III- A CRISPR-CAS SYSTEM 
42, 6musD, 0.5216, 3.68, 0.092, 287, 87, CRYO-EM STRUCTURE OF LARGER CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
43, 6ifrE, 0.5213, 3.32, 0.108, 205, 83, TYPE III-A CSM COMPLEX; CRYO-EM STRUCTURE OF CSM-NTR; ATP BOUND 
44, 6ifnF, 0.5213, 3.51, 0.105, 220, 86, CRYSTAL STRUCTURE OF TYPE III-A CRISPR CSM COMPLEX 
45, 6o7eD, 0.5201, 3.51, 0.081, 284, 86, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN COMPLEX WITH AMPPNP IN TYPE III-A CRISPR-CAS SYSTEM 
46, 6musK, 0.5191, 3.63, 0.092, 275, 87, CRYO-EM STRUCTURE OF LARGER CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
47, 6o7iK, 0.5181, 3.63, 0.092, 275, 87, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY BIGGER COMPLEX IN COMPLEX WITH CA4 IN TYPE III-A CRISPR-CAS SYSTEM 
48, 6o7hD, 0.5181, 3.64, 0.092, 285, 87, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN COMPLEX WITH CA4 IN TYPE III-A CRISPR-CAS SYSTEM 
49, 6nueE, 0.5170, 3.57, 0.105, 212, 86, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
50, 6muuD, 0.5168, 3.64, 0.105, 283, 86, CRYO-EM STRUCTURE OF CSM-CRRNA BINARY COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
51, 6nueC, 0.5161, 3.60, 0.105, 212, 86, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
52, 6mutD, 0.5145, 3.71, 0.092, 267, 87, CRYO-EM STRUCTURE OF TERNARY CSM-CRRNA-TARGET RNA WITH ANTI-TAG SEQUENCE COMPLEX IN TYPE III-A CRISPR-CAS SYSTEM 
53, 6nueP, 0.5138, 3.74, 0.114, 212, 88, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
54, 6nudE, 0.5134, 3.60, 0.105, 212, 86, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
55, 6nudC, 0.5132, 3.75, 0.112, 212, 89, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
56, 6nueO, 0.5130, 3.60, 0.105, 212, 86, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
57, 6nueN, 0.5130, 3.58, 0.105, 212, 86, SMALL CONFORMATION OF APO CRISPR_CSM COMPLEX 
58, 6nbtA, 0.5125, 3.89, 0.091, 181, 88, CRISPR COMPLEX SUBUNIT CSM3 FROM STAPHYLOCOCCUS EPIDERMIDIS RP62A 
59, 5yjdA, 0.5124, 3.74, 0.080, 186, 87, STRUCTURAL INSIGHTS INTO THE CRISPR-CAS-ASSOCIATED RIBONUCLEASE ACTIVITY OF STAPHYLOCOCCUS EPIDERMIDIS CSM3 
60, 6murD, 0.5123, 3.71, 0.092, 287, 87, CRYO-EM STRUCTURE OF CSM-CRRNA-TARGET RNA TERNARY COMPLEX IN TYPE III- A CRISPR-CAS SYSTEM 
61, 6nudN, 0.5122, 3.88, 0.111, 212, 90, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
62, 6ae2B, 0.5118, 3.59, 0.155, 180, 84, CRYSTAL STRUCTURE OF CSM3 OF THE TYPE III-A CRISPR-CAS EFFECTOR COMPLEX 
63, 5yjdB, 0.5110, 3.65, 0.082, 182, 85, STRUCTURAL INSIGHTS INTO THE CRISPR-CAS-ASSOCIATED RIBONUCLEASE ACTIVITY OF STAPHYLOCOCCUS EPIDERMIDIS CSM3 
64, 6nudO, 0.5104, 3.70, 0.103, 212, 87, SMALL CONFORMATION OF SSRNA-BOUND CRISPR_CSM COMPLEX 
65, 6ae2A, 0.5085, 3.66, 0.153, 181, 85, CRYSTAL STRUCTURE OF CSM3 OF THE TYPE III-A CRISPR-CAS EFFECTOR COMPLEX 
66, 4qtsD, 0.5068, 3.82, 0.118, 174, 85, CRYSTAL STRUCTURE OF CSM3-CSM4 SUBCOMPLEX IN THE TYPE III-A CRISPR-CAS INTERFERENCE COMPLEX
67, 3fzbA, 0.5014, 3.38, 0.074, 130, 81, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
68, 4hudA, 0.5013, 3.44, 0.050, 211, 80, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
69, 3j2nA, 0.5013, 3.44, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
70, 3j2mA, 0.5013, 3.44, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
71, 3j2nE, 0.5010, 3.51, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
72, 3j2mE, 0.5010, 3.51, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
73, 4hudE, 0.5009, 3.44, 0.050, 211, 80, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
74, 4hudD, 0.5008, 3.51, 0.050, 211, 80, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
75, 3j2nD, 0.5008, 3.51, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
76, 3j2mD, 0.5008, 3.51, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
77, 4hudC, 0.5003, 3.44, 0.050, 211, 80, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
78, 3j2nC, 0.5003, 3.44, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
79, 3j2mC, 0.5003, 3.44, 0.050, 211, 80, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
