No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
25, 1zx2B, 0.5159, 4.07, 0.072, 130, 97, CRYSTAL STRUCTURE OF YEAST UBP3-ASSOCIATED PROTEIN BRE5
26, 3ronA, 0.5123, 3.82, 0.043, 201, 94, CRYSTAL STRUCTURE AND HEMOLYTIC ACTIVITY OF THE CYT1AA TOXIN FROM BACILLUS THURINGIENSIS SUBSP. ISRAELENSIS
27, 2wy6B, 0.5106, 4.37, 0.059, 365, 101, CLOSTRIDIUM PERFRINGENS ALPHA-TOXIN STRAIN NCTC8237 MUTANT T74I
28, 2wy6C, 0.5105, 4.34, 0.059, 358, 101, CLOSTRIDIUM PERFRINGENS ALPHA-TOXIN STRAIN NCTC8237 MUTANT T74I
29, 2wy6A, 0.5104, 4.38, 0.059, 361, 101, CLOSTRIDIUM PERFRINGENS ALPHA-TOXIN STRAIN NCTC8237 MUTANT T74I
30, 1ca1A, 0.5101, 4.47, 0.058, 370, 103, ALPHA-TOXIN FROM CLOSTRIDIUM PERFRINGENS
31, 1zx2A, 0.5100, 4.13, 0.061, 130, 98, CRYSTAL STRUCTURE OF YEAST UBP3-ASSOCIATED PROTEIN BRE5
32, 3ronB, 0.5085, 3.83, 0.043, 205, 94, CRYSTAL STRUCTURE AND HEMOLYTIC ACTIVITY OF THE CYT1AA TOXIN FROM BACILLUS THURINGIENSIS SUBSP. ISRAELENSIS
33, 1olpB, 0.5085, 4.47, 0.049, 370, 103, ALPHA TOXIN FROM CLOSTRIDIUM ABSONUM
34, 1olpC, 0.5083, 4.46, 0.039, 370, 103, ALPHA TOXIN FROM CLOSTRIDIUM ABSONUM
35, 1olpA, 0.5082, 4.45, 0.039, 370, 103, ALPHA TOXIN FROM CLOSTRIDIUM ABSONUM
36, 1khoB, 0.5077, 4.34, 0.078, 370, 102, CRYSTAL STRUCTURE ANALYSIS OF CLOSTRIDIUM PERFRINGENS ALPHA- TOXIN ISOLATED FROM AVIAN STRAIN SWCP
37, 1khoA, 0.5072, 4.27, 0.060, 370, 100, CRYSTAL STRUCTURE ANALYSIS OF CLOSTRIDIUM PERFRINGENS ALPHA- TOXIN ISOLATED FROM AVIAN STRAIN SWCP
38, 2wxtA, 0.5070, 4.47, 0.078, 359, 102, CLOSTRIDIUM PERFRINGENS ALPHA-TOXIN STRAIN NCTC8237
39, 1olpD, 0.5068, 4.47, 0.039, 365, 103, ALPHA TOXIN FROM CLOSTRIDIUM ABSONUM
40, 3lrkA, 0.5061, 3.94, 0.126, 452, 95, STRUCTURE OF ALFA-GALACTOSIDASE (MEL1) FROM SACCHAROMYCES CEREVISIAE
41, 2wxuA, 0.5053, 4.34, 0.078, 361, 102, CLOSTRIDIUM PERFRINGENS ALPHA-TOXIN STRAIN NCTC8237 MUTANT T74I
42, 4hyzB, 0.5050, 3.68, 0.034, 111, 89, CRYSTAL STRUCTURE OF A DUF3887 FAMILY PROTEIN (RUMGNA_01855) FROM RUMINOCOCCUS GNAVUS ATCC 29149 AT 2.25 A RESOLUTION
43, 3ty1B, 0.5041, 3.47, 0.093, 379, 86, CRYSTAL STRUCTURE OF A PUTATIVE ALDOSE 1-EPIMERASE (KPN_04629) FROM KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE MGH 78578 AT 1.90 A RESOLUTION
44, 3lrmC, 0.5041, 4.06, 0.115, 452, 96, STRUCTURE OF ALFA-GALACTOSIDASE FROM SACCHAROMYCES CEREVISIAE WITH RAFFINOSE
45, 3lrmD, 0.5039, 4.06, 0.115, 452, 96, STRUCTURE OF ALFA-GALACTOSIDASE FROM SACCHAROMYCES CEREVISIAE WITH RAFFINOSE
46, 3lrmA, 0.5039, 4.06, 0.115, 452, 96, STRUCTURE OF ALFA-GALACTOSIDASE FROM SACCHAROMYCES CEREVISIAE WITH RAFFINOSE
47, 6c66G, 0.5038, 4.23, 0.074, 832, 95, CRISPR RNA-GUIDED SURVEILLANCE COMPLEX; PRE-NICKING 
48, 3lrmB, 0.5038, 4.06, 0.115, 452, 96, STRUCTURE OF ALFA-GALACTOSIDASE FROM SACCHAROMYCES CEREVISIAE WITH RAFFINOSE
49, 5t7nA, 0.5035, 4.64, 0.029, 232, 103, X-RAY CRYSTAL STRUCTURE OF AA13 LPMO
50, 3lrlA, 0.5035, 4.04, 0.115, 452, 96, STRUCTURE OF ALFA-GALACTOSIDASE (MEL1) FROM SACCHAROMYCES CEREVISIAE WITH MELIBIOSE
51, 3ty1C, 0.5027, 3.47, 0.093, 379, 86, CRYSTAL STRUCTURE OF A PUTATIVE ALDOSE 1-EPIMERASE (KPN_04629) FROM KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE MGH 78578 AT 1.90 A RESOLUTION
52, 3ty1A, 0.5026, 3.46, 0.070, 379, 86, CRYSTAL STRUCTURE OF A PUTATIVE ALDOSE 1-EPIMERASE (KPN_04629) FROM KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE MGH 78578 AT 1.90 A RESOLUTION
53, 4hyzA, 0.5025, 3.62, 0.034, 111, 89, CRYSTAL STRUCTURE OF A DUF3887 FAMILY PROTEIN (RUMGNA_01855) FROM RUMINOCOCCUS GNAVUS ATCC 29149 AT 2.25 A RESOLUTION
54, 5lsvA, 0.5018, 4.59, 0.030, 232, 101, X-RAY CRYSTAL STRUCTURE OF AA13 LPMO
55, 4opbA, 0.5002, 4.59, 0.029, 232, 102, AA13 LYTIC POLYSACCHARIDE MONOOXYGENASE FROM ASPERGILLUS ORYZAE
56, 1qmdA, 0.5002, 4.63, 0.068, 370, 103, CALCIUM BOUND CLOSED FORM ALPHA-TOXIN FROM CLOSTRIDIUM PERFRINGENS
57, 1z45A, 0.5001, 3.92, 0.044, 674, 90, CRYSTAL STRUCTURE OF THE GAL10 FUSION PROTEIN GALACTOSE MUTAROTASE/UDP-GALACTOSE 4-EPIMERASE FROM SACCHAROMYCES CEREVISIAE COMPLEXED WITH NAD UDP-GLUCOSE AND GALACTOSE
