No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
27, 4hudF, 0.5551, 3.68, 0.124, 211, 129, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
28, 3fzbA, 0.5550, 3.03, 0.127, 130, 126, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
29, 3j2nF, 0.5549, 3.65, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
30, 3j2mF, 0.5549, 3.65, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
31, 4hudE, 0.5548, 3.65, 0.124, 211, 129, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
32, 3j2nE, 0.5547, 3.65, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
33, 3j2mE, 0.5547, 3.65, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
34, 3j2nC, 0.5546, 3.66, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
35, 3j2mC, 0.5546, 3.66, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
36, 4hudD, 0.5545, 3.75, 0.123, 211, 130, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
37, 3j2nD, 0.5540, 3.67, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
38, 3j2mD, 0.5540, 3.67, 0.124, 211, 129, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
39, 3fzbC, 0.5516, 3.11, 0.127, 129, 126, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
40, 3fz2G, 0.5507, 3.06, 0.120, 127, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
41, 3fzbG, 0.5505, 3.16, 0.135, 132, 126, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
42, 3fzbI, 0.5502, 2.84, 0.114, 127, 123, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
43, 3fzbE, 0.5495, 2.83, 0.114, 128, 123, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
44, 3fzbH, 0.5490, 2.97, 0.113, 129, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
45, 4acvB, 0.5485, 2.94, 0.085, 123, 118, LISTERIA MONOCYTOGENES ANTIGEN B
46, 3fz2C, 0.5468, 2.85, 0.107, 126, 122, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
47, 3fzbB, 0.5462, 3.11, 0.112, 130, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
48, 3fzbF, 0.5454, 3.07, 0.112, 130, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
49, 3fz2I, 0.5452, 2.88, 0.107, 126, 122, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
50, 3fz2A, 0.5438, 2.76, 0.108, 124, 120, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
51, 3fzbD, 0.5434, 3.06, 0.113, 129, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
52, 3fz2K, 0.5424, 3.15, 0.105, 127, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
53, 3fzbJ, 0.5421, 2.94, 0.115, 125, 122, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
54, 3fz2E, 0.5407, 3.24, 0.120, 128, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
55, 3fz2J, 0.5399, 3.08, 0.106, 128, 123, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
56, 3fz2D, 0.5389, 3.14, 0.106, 127, 123, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
57, 3fz2L, 0.5380, 3.21, 0.105, 127, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
58, 3fz2F, 0.5368, 3.23, 0.106, 128, 123, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
59, 3fz2B, 0.5367, 2.97, 0.107, 124, 121, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
60, 3fz2H, 0.5362, 3.24, 0.105, 128, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
61, 4acvA, 0.5334, 2.79, 0.105, 119, 114, LISTERIA MONOCYTOGENES ANTIGEN B
62, 2l25A, 0.5195, 3.77, 0.118, 141, 127, NP_888769.1
