No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
12, 4r1kB, 0.5270, 4.13, 0.082, 132, 97, CRYSTAL STRUCTURE OF A NTF2-LIKE PROTEIN (EUBSIR_01394) FROM EUBACTERIUM SIRAEUM DSM 15702 AT 2.56 A RESOLUTION
13, 3nv0A, 0.5259, 4.03, 0.135, 196, 96, CRYSTAL STRUCTURE AND MUTATIONAL ANALYSIS OF THE NXF2/NXT1 HETERODIMERIC COMPLEX FROM CAENORHABDITIS ELEGANS AT 1.84 A RESOLUTION
14, 2qiyA, 0.5237, 4.03, 0.082, 134, 98, YEAST DEUBIQUITINASE UBP3 AND BRE5 COFACTOR COMPLEX
15, 3mh9A, 0.5226, 3.62, 0.096, 205, 94, CRYSTAL STRUCTURE OF LPRG MUTANT V91W FROM MYCOBACTERIUM TUBERCULOSIS
16, 4hicA, 0.5223, 4.19, 0.051, 204, 98, CRYSTAL STRUCTURE OF THE POTENTIAL TRANSFER PROTEIN TRAK FROM GRAM- POSITIVE CONJUGATIVE PLASMID PIP501
17, 3mh9C, 0.5221, 3.72, 0.095, 205, 95, CRYSTAL STRUCTURE OF LPRG MUTANT V91W FROM MYCOBACTERIUM TUBERCULOSIS
18, 6e5uG, 0.5219, 3.86, 0.061, 339, 98, CRYSTAL STRUCTURE OF THE MRNA EXPORT RECEPTOR NXF1/NXT1 IN COMPLEX WITH INFLUENZA VIRUS NS1 PROTEIN 
19, 4wykA, 0.5218, 3.83, 0.061, 344, 98, STRUCTURE OF THE LRR AND NTF2-LIKE DOMAINS OF NXF1 COMPLEXED WITH NXT1
20, 1zx2A, 0.5216, 3.87, 0.103, 130, 97, CRYSTAL STRUCTURE OF YEAST UBP3-ASSOCIATED PROTEIN BRE5
21, 4xm4B, 0.5215, 4.18, 0.078, 183, 103, STRUCTURE OF CHAETOMIUM MEX67:MTR2 SUBUNITS
22, 2r9aA, 0.5214, 3.09, 0.119, 210, 84, CRYSTAL STRUCTURE OF HUMAN XLF
23, 6e5uC, 0.5207, 3.83, 0.061, 339, 98, CRYSTAL STRUCTURE OF THE MRNA EXPORT RECEPTOR NXF1/NXT1 IN COMPLEX WITH INFLUENZA VIRUS NS1 PROTEIN 
24, 4hicB, 0.5190, 4.24, 0.061, 204, 99, CRYSTAL STRUCTURE OF THE POTENTIAL TRANSFER PROTEIN TRAK FROM GRAM- POSITIVE CONJUGATIVE PLASMID PIP501
25, 4wykC, 0.5173, 4.17, 0.101, 346, 99, STRUCTURE OF THE LRR AND NTF2-LIKE DOMAINS OF NXF1 COMPLEXED WITH NXT1
26, 6e5uA, 0.5172, 3.89, 0.061, 339, 98, CRYSTAL STRUCTURE OF THE MRNA EXPORT RECEPTOR NXF1/NXT1 IN COMPLEX WITH INFLUENZA VIRUS NS1 PROTEIN 
27, 4zraC, 0.5172, 3.94, 0.083, 194, 96, CRYSTAL STRUCTURE OF MYCOBACTERIUM TUBERCULOSIS LPRG BINDING TO TRIACYLGLYCERIDE
28, 6e5uE, 0.5167, 3.89, 0.041, 339, 98, CRYSTAL STRUCTURE OF THE MRNA EXPORT RECEPTOR NXF1/NXT1 IN COMPLEX WITH INFLUENZA VIRUS NS1 PROTEIN 
29, 1zx2B, 0.5162, 3.96, 0.101, 130, 99, CRYSTAL STRUCTURE OF YEAST UBP3-ASSOCIATED PROTEIN BRE5
30, 1jn5B, 0.5161, 4.15, 0.091, 182, 99, STRUCTURAL BASIS FOR THE RECOGNITION OF A NUCLEOPORIN FG- REPEAT BY THE NTF2-LIKE DOMAIN OF TAP-P15 MRNA EXPORT FACTOR
31, 3sr2G, 0.5152, 3.12, 0.131, 217, 84, CRYSTAL STRUCTURE OF HUMAN XLF-XRCC4 COMPLEX
32, 1jkgB, 0.5152, 4.05, 0.112, 180, 98, STRUCTURAL BASIS FOR THE RECOGNITION OF A NUCLEOPORIN FG- REPEAT BY THE NTF2-LIKE DOMAIN OF TAP-P15 MRNA NUCLEAR EXPORT FACTOR
33, 3mhaB, 0.5151, 3.95, 0.083, 195, 96, CRYSTAL STRUCTURE OF LPRG FROM MYCOBACTERIUM TUBERCULOSIS BOUND TO PIM
34, 6gkiA, 0.5144, 3.72, 0.080, 185, 88, STRUCTURE OF E COLI MLAC IN VARIOUSLY LOADED STATES 
35, 4r1kA, 0.5142, 4.05, 0.074, 131, 95, CRYSTAL STRUCTURE OF A NTF2-LIKE PROTEIN (EUBSIR_01394) FROM EUBACTERIUM SIRAEUM DSM 15702 AT 2.56 A RESOLUTION
36, 2qiyB, 0.5130, 4.23, 0.087, 133, 103, YEAST DEUBIQUITINASE UBP3 AND BRE5 COFACTOR COMPLEX
37, 4x2hA, 0.5117, 4.40, 0.078, 192, 103, SAC3N PEPTIDE BOUND TO MEX67:MTR2
38, 4ftxB, 0.5109, 2.79, 0.062, 154, 80, CRYSTAL STRUCTURE OF EGO3 HOMODIMER
39, 4kcaB, 0.5106, 3.93, 0.062, 637, 96, CRYSTAL STRUCTURE OF ENDO-15-ALPHA-L-ARABINANASE FROM A BOVINE RUMINAL METAGENOMIC LIBRARY
40, 3mhaA, 0.5104, 3.74, 0.104, 195, 96, CRYSTAL STRUCTURE OF LPRG FROM MYCOBACTERIUM TUBERCULOSIS BOUND TO PIM
41, 4kcaA, 0.5103, 4.01, 0.062, 635, 97, CRYSTAL STRUCTURE OF ENDO-15-ALPHA-L-ARABINANASE FROM A BOVINE RUMINAL METAGENOMIC LIBRARY
42, 4xm4A, 0.5087, 4.05, 0.091, 176, 99, STRUCTURE OF CHAETOMIUM MEX67:MTR2 SUBUNITS
43, 4xpmC, 0.5075, 3.25, 0.083, 143, 84, CRYSTAL STRUCTURE OF EGO-TC
44, 4ftxA, 0.5070, 3.04, 0.062, 158, 81, CRYSTAL STRUCTURE OF EGO3 HOMODIMER
45, 3rwrD, 0.5070, 3.70, 0.075, 227, 93, CRYSTAL STRUCTURE OF THE HUMAN XRCC4-XLF COMPLEX
46, 3wz3A, 0.5069, 4.17, 0.112, 130, 98, STRUCTURE OF A PERIPLASMIC FRAGMENT OF TRAM
47, 4zraA, 0.5061, 3.94, 0.051, 196, 98, CRYSTAL STRUCTURE OF MYCOBACTERIUM TUBERCULOSIS LPRG BINDING TO TRIACYLGLYCERIDE
48, 4fbdA, 0.5055, 3.46, 0.080, 204, 88, 2.35 ANGSTROM CRYSTAL STRUCTURE OF CONSERVED HYPOTHETICAL PROTEIN FROM TOXOPLASMA GONDII ME49.
49, 1jkgA, 0.5035, 4.16, 0.030, 139, 99, STRUCTURAL BASIS FOR THE RECOGNITION OF A NUCLEOPORIN FG- REPEAT BY THE NTF2-LIKE DOMAIN OF TAP-P15 MRNA NUCLEAR EXPORT FACTOR
50, 6mrkA, 0.5034, 4.40, 0.130, 183, 100, CRYSTAL STRUCTURE OF DMNXF2 NTF2-LIKE DOMAIN IN COMPLEX WITH NXT1/P15 
51, 5tuwC, 0.5029, 3.73, 0.067, 305, 89, CRYSTAL STRUCTURE OF ORANGE CAROTENOID PROTEIN WITH PARTIAL LOSS OF 3 OH ECHINENONE CHROMOPHORE
52, 5tuwF, 0.5028, 3.73, 0.067, 305, 89, CRYSTAL STRUCTURE OF ORANGE CAROTENOID PROTEIN WITH PARTIAL LOSS OF 3 OH ECHINENONE CHROMOPHORE
53, 5tuwE, 0.5027, 3.73, 0.067, 305, 89, CRYSTAL STRUCTURE OF ORANGE CAROTENOID PROTEIN WITH PARTIAL LOSS OF 3 OH ECHINENONE CHROMOPHORE
54, 1pp6B, 0.5027, 4.00, 0.106, 194, 94, VVA2 (STRIP CRYSTAL FORM)
55, 5tuwA, 0.5021, 3.73, 0.067, 305, 89, CRYSTAL STRUCTURE OF ORANGE CAROTENOID PROTEIN WITH PARTIAL LOSS OF 3 OH ECHINENONE CHROMOPHORE
56, 1idpA, 0.5020, 4.11, 0.087, 147, 92, CRYSTAL STRUCTURE OF SCYTALONE DEHYDRATASE F162A MUTANT IN THE UNLIGATED STATE
57, 1gy7B, 0.5018, 4.13, 0.080, 122, 100, N77Y POINT MUTANT OF S.CEREVISIAE NTF2
58, 4stdA, 0.5015, 3.75, 0.146, 164, 89, HIGH RESOLUTION STRUCTURES OF SCYTALONE DEHYDRATASE-INHIBITOR COMPLEXES CRYSTALLIZED AT PHYSIOLOGICAL PH
59, 1idpB, 0.5015, 4.12, 0.087, 147, 92, CRYSTAL STRUCTURE OF SCYTALONE DEHYDRATASE F162A MUTANT IN THE UNLIGATED STATE
60, 3mh8B, 0.5014, 4.15, 0.095, 194, 95, CRYSTAL STRUCTURE OF LPRG FROM MYCOBACTERIUM TUBERCULOSIS
61, 2pd0A, 0.5014, 3.80, 0.045, 202, 89, PROTEIN CGD2_2020 FROM CRYPTOSPORIDIUM PARVUM
62, 3mg2B, 0.5013, 3.75, 0.067, 302, 89, CRYSTAL STRUCTURE OF THE ORANGE CAROTENOID PROTEIN Y44S MUTANT FROM CYANOBACTERIA SYNECHOCYSTIS SP. PCC 6803
63, 3stdA, 0.5012, 3.78, 0.146, 162, 89, SCYTALONE DEHYDRATASE AND CYANOCINNOLINE INHIBITOR
64, 3mg3A, 0.5012, 3.75, 0.067, 304, 89, CRYSTAL STRUCTURE OF THE ORANGE CAROTENOID PROTEIN R155L MUTANT FROM CYANOBACTERIA SYNECHOCYSTIS SP. PCC 6803
65, 2pd0C, 0.5012, 3.82, 0.056, 202, 90, PROTEIN CGD2_2020 FROM CRYPTOSPORIDIUM PARVUM
66, 2byoA, 0.5012, 4.13, 0.101, 183, 99, CRYSTAL STRUCTURE OF MYCOBACTERIUM TUBERCULOSIS LIPOPROTEIN LPPX (RV2945C)
67, 3mg3B, 0.5011, 3.75, 0.067, 304, 89, CRYSTAL STRUCTURE OF THE ORANGE CAROTENOID PROTEIN R155L MUTANT FROM CYANOBACTERIA SYNECHOCYSTIS SP. PCC 6803
68, 5tv0A, 0.5010, 3.75, 0.067, 304, 89, CRYSTAL STRUCTURE AND LIGHT INDUCED STRUCTURAL CHANGES IN ORANGE CAROTENOID PROTEIN BOUND WITH 3  OH ECHINENONE
69, 3sr2C, 0.5009, 3.23, 0.131, 218, 84, CRYSTAL STRUCTURE OF HUMAN XLF-XRCC4 COMPLEX
70, 3mg2A, 0.5009, 3.92, 0.078, 301, 90, CRYSTAL STRUCTURE OF THE ORANGE CAROTENOID PROTEIN Y44S MUTANT FROM CYANOBACTERIA SYNECHOCYSTIS SP. PCC 6803
71, 5tuwB, 0.5008, 3.85, 0.078, 304, 90, CRYSTAL STRUCTURE OF ORANGE CAROTENOID PROTEIN WITH PARTIAL LOSS OF 3 OH ECHINENONE CHROMOPHORE
72, 2pd0B, 0.5008, 3.82, 0.045, 202, 89, PROTEIN CGD2_2020 FROM CRYPTOSPORIDIUM PARVUM
73, 5hgrA, 0.5007, 3.76, 0.056, 315, 89, STRUCTURE OF ANABAENA (NOSTOC) SP. PCC 7120 ORANGE CAROTENOID PROTEIN BINDING CANTHAXANTHIN
74, 1pp6D, 0.5007, 3.76, 0.121, 194, 91, VVA2 (STRIP CRYSTAL FORM)
75, 3mg1B, 0.5006, 3.75, 0.067, 304, 89, CRYSTAL STRUCTURE OF THE ORANGE CAROTENOID PROTEIN FROM CYANOBACTERIA SYNECHOCYSTIS SP. PCC 6803
76, 5tuwD, 0.5005, 3.63, 0.057, 306, 88, CRYSTAL STRUCTURE OF ORANGE CAROTENOID PROTEIN WITH PARTIAL LOSS OF 3 OH ECHINENONE CHROMOPHORE
77, 5tuxA, 0.5004, 3.75, 0.067, 305, 89, CRYSTAL STRUCTURE AND LIGHT INDUCED STRUCTURAL CHANGES IN ORANGE CAROTENOID PROTEIN BOUND WITH ECHINENONE
78, 3mg1A, 0.5004, 3.75, 0.067, 302, 89, CRYSTAL STRUCTURE OF THE ORANGE CAROTENOID PROTEIN FROM CYANOBACTERIA SYNECHOCYSTIS SP. PCC 6803
79, 6e5uD, 0.5001, 4.18, 0.061, 138, 98, CRYSTAL STRUCTURE OF THE MRNA EXPORT RECEPTOR NXF1/NXT1 IN COMPLEX WITH INFLUENZA VIRUS NS1 PROTEIN 
