No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
29, 2gjvA, 0.5877, 2.99, 0.101, 136, 129, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
30, 4hudA, 0.5862, 3.47, 0.102, 211, 137, STRUCTURE OF THE BACTERIOPHAGE T4 TAIL TERMINATOR PROTEIN GP15.
31, 3j2nA, 0.5862, 3.47, 0.102, 211, 137, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE CONTRACTED T4 TAIL
32, 3j2mA, 0.5862, 3.47, 0.102, 211, 137, THE X-RAY STRUCTURE OF THE GP15 HEXAMER AND THE MODEL OF THE GP18 PROTEIN FITTED INTO THE CRYO-EM RECONSTRUCTION OF THE EXTENDED T4 TAIL
33, 2gjvE, 0.5862, 3.01, 0.101, 136, 129, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
34, 2gjvC, 0.5853, 3.10, 0.092, 136, 131, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
35, 2gjvD, 0.5837, 3.08, 0.101, 136, 129, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
36, 2gjvB, 0.5835, 3.07, 0.101, 136, 129, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
37, 2gjvF, 0.5828, 3.14, 0.116, 136, 129, CRYSTAL STRUCTURE OF A PROTEIN OF UNKNOWN FUNCTION FROM SALMONELLA TYPHIMURIUM
38, 3fzbA, 0.5522, 3.14, 0.136, 130, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
39, 3fz2G, 0.5492, 3.07, 0.114, 127, 123, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
40, 3fzbG, 0.5485, 3.27, 0.102, 132, 127, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
41, 3fzbC, 0.5482, 3.12, 0.137, 129, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
42, 3fzbE, 0.5473, 3.00, 0.107, 128, 122, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
43, 3fzbF, 0.5472, 3.21, 0.128, 130, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
44, 3fzbH, 0.5468, 3.08, 0.112, 129, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
45, 2l25A, 0.5464, 3.69, 0.107, 141, 131, NP_888769.1
46, 3fzbI, 0.5462, 2.93, 0.107, 127, 122, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
47, 3fz2I, 0.5462, 3.03, 0.115, 126, 122, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
48, 3fz2C, 0.5462, 3.03, 0.115, 126, 122, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
49, 3fzbB, 0.5452, 3.24, 0.095, 130, 126, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
50, 3fz2K, 0.5446, 3.11, 0.114, 127, 123, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
51, 3fz2J, 0.5436, 3.18, 0.088, 128, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
52, 3fz2A, 0.5427, 2.95, 0.117, 124, 120, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
53, 3fz2E, 0.5426, 3.21, 0.120, 128, 125, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
54, 3fzbD, 0.5415, 3.22, 0.113, 129, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
55, 3fz2L, 0.5414, 3.21, 0.113, 127, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
56, 4acvB, 0.5411, 2.84, 0.095, 123, 116, LISTERIA MONOCYTOGENES ANTIGEN B
57, 3fz2D, 0.5406, 3.19, 0.121, 127, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
58, 3fzbJ, 0.5377, 3.23, 0.089, 125, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-WT)
59, 3fz2H, 0.5356, 3.29, 0.113, 128, 124, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
60, 3fz2F, 0.5353, 3.36, 0.087, 128, 126, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
61, 3fz2B, 0.5335, 3.04, 0.091, 124, 121, CRYSTAL STRUCTURE OF THE TAIL TERMINATOR PROTEIN FROM PHAGE LAMBDA (GPU-D74A)
62, 4acvA, 0.5306, 2.78, 0.106, 119, 113, LISTERIA MONOCYTOGENES ANTIGEN B
63, 5lq4B, 0.5028, 3.68, 0.050, 465, 119, THE STRUCTURE OF THCOX THE FIRST OXIDASE PROTEIN FROM THE CYANOBACTIN PATHWAYS
64, 2lfpA, 0.5019, 3.08, 0.125, 139, 112, STRUCTURE OF BACTERIOPHAGE SPP1 GP17 PROTEIN
65, 5mgwA, 0.5018, 4.69, 0.071, 406, 141, KINETIC AND STRUCTURAL CHANGES IN HSMTPHERS INDUCED BY PATHOGENIC MUTATIONS IN HUMAN FARS2
