No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
20, 6gz9A, 0.5080, 4.32, 0.081, 488, 99, CRYSTAL STRUCTURE OF A POT FAMILY TRANSPORTER IN COMPLEX WITH PRODRUG VALACYCLOVIR 
21, 4ikzA, 0.5080, 4.25, 0.073, 485, 96, CRYSTAL STRUCTURE OF PEPTIDE TRANSPORTER POT (E310Q MUTANT) IN COMPLEX WITH ALAFOSFALIN
22, 4ikxA, 0.5075, 4.11, 0.011, 488, 93, CRYSTAL STRUCTURE OF PEPTIDE TRANSPORTER POT (E310Q MUTANT)
23, 6h7uA, 0.5069, 4.26, 0.033, 487, 92, CRYSTAL STRUCTURE OF A POT FAMILY TRANSPORTER IN COMPLEX WITH 5- AMINOLEVULINIC ACID 
24, 6hzpA, 0.5068, 4.56, 0.063, 487, 95, CRYSTAL STRUCTURE OF A POT FAMILY TRANSPORTER IN COMPLEX WITH 5- AMINOLEVULINIC ACID 
25, 4ikyA, 0.5054, 4.07, 0.011, 492, 92, CRYSTAL STRUCTURE OF PEPTIDE TRANSPORTER POT (E310Q MUTANT) IN COMPLEX WITH SULFATE
26, 4n3zA, 0.5046, 4.14, 0.058, 238, 86, CRYSTAL STRUCTURE OF RABEX-5DELTA AND RABAPTIN-5C21 COMPLEX
27, 4xr4B, 0.5040, 4.05, 0.079, 473, 89, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD AND AGMATINE
28, 6iwtB, 0.5036, 4.33, 0.086, 346, 93, CRYSTAL STRUCTURE OF METHYLTRANSFERASE COMT-S IN P. PRAERUPTORUM 
29, 4plpB, 0.5030, 4.15, 0.088, 475, 91, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD
30, 4xrgB, 0.5027, 3.88, 0.102, 474, 88, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) VARIANT H296S FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD PUTRESCINE AND AGMATINE
31, 4xrgA, 0.5026, 4.12, 0.067, 474, 89, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) VARIANT H296S FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD PUTRESCINE AND AGMATINE
32, 3p9cA, 0.5025, 4.44, 0.108, 352, 93, CRYSTAL STRUCTURE OF PERENNIAL RYEGRASS LPOMT1 BOUND TO SAH
33, 4pghA, 0.5024, 4.46, 0.106, 354, 94, CAFFEIC ACID O-METHYLTRANSFERASE FROM SORGHUM BICOLOR
34, 4xqcB, 0.5014, 4.00, 0.091, 475, 88, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD AND 13-DIAMINOPROPANE.
35, 4tvbB, 0.5011, 4.00, 0.091, 475, 88, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD PUTRESCINE AND SYM- HOMOSPERMIDINE
36, 4xq9B, 0.5005, 4.01, 0.091, 474, 88, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD
37, 4xqeB, 0.5002, 4.02, 0.091, 474, 88, CRYSTAL STRUCTURE OF THE HOMOSPERMIDINE SYNTHASE (HSS) VARIANT H296S FROM BLASTOCHLORIS VIRIDIS IN COMPLEX WITH NAD AND AGMATINE
